customer_id,country,first_purchase_date,last_purchase_date,recency_days,frequency,monetary_value,average_order_value,units_purchased,active_months,tenure_days,return_value,return_invoices,return_rate_pct,is_repeat_customer,r_score,f_score,m_score,rfm_score,rfm_segment,cluster_id,cluster_name
13963,United Kingdom,2010-12-07 09:21:00,2011-02-04 14:43:00,309,4,664.54,166.135,460,3,368,0.0,0.0,0.0,True,1,4,3,8,At Risk,1,Growth Potential
16208,United Kingdom,2011-02-23 13:37:00,2011-10-26 11:36:00,45,2,664.26,332.13,333,2,290,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
15643,United Kingdom,2011-03-02 14:34:00,2011-06-01 07:38:00,192,3,664.0,221.33333333333334,246,2,283,16.6,3.0,2.439024390243903,True,1,3,3,7,At Risk,1,Growth Potential
14720,United Kingdom,2011-08-05 12:06:00,2011-12-04 12:02:00,6,3,663.81,221.26999999999998,219,3,127,0.0,0.0,0.0,True,5,3,3,11,Potential Loyalists,3,Core Regulars
13240,United Kingdom,2010-12-09 12:49:00,2011-09-04 14:08:00,97,4,663.65,165.9125,298,4,366,0.0,0.0,0.0,True,2,4,3,9,At Risk,1,Growth Potential
16573,United Kingdom,2011-02-22 15:14:00,2011-09-16 09:13:00,85,2,663.61,331.805,360,2,291,15.2,2.0,2.2392127399419572,True,2,3,3,8,At Risk,1,Growth Potential
14451,United Kingdom,2011-05-29 12:35:00,2011-10-10 13:38:00,61,2,662.59,331.295,389,2,195,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
16014,United Kingdom,2011-02-21 17:42:00,2011-11-02 12:04:00,38,3,662.38,220.79333333333332,265,3,292,9.25,1.0,1.3772464005479208,True,3,4,3,10,Loyal,1,Growth Potential
18218,United Kingdom,2011-03-03 12:24:00,2011-05-12 12:53:00,212,2,662.08,331.04,584,2,282,35.7,2.0,5.116225744503998,True,1,3,3,7,At Risk,1,Growth Potential
16774,United Kingdom,2011-06-14 12:45:00,2011-10-03 12:41:00,68,4,661.52,165.38,322,4,179,6.6,1.0,0.9878464946416812,True,3,4,3,10,Loyal,1,Growth Potential
13028,United Kingdom,2011-10-25 14:09:00,2011-11-17 11:10:00,23,2,661.3199999999999,330.65999999999997,798,2,46,1.6400000000000001,1.0,0.24737540726439003,True,4,2,3,9,Potential Loyalists,4,Recent Starters
14603,United Kingdom,2011-03-10 10:27:00,2011-03-10 10:27:00,275,1,660.0,660.0,400,1,275,0.0,0.0,0.0,False,1,1,3,5,At Risk,0,Lapsed
15492,United Kingdom,2011-09-26 14:02:00,2011-11-11 14:53:00,29,2,659.4599999999999,329.72999999999996,483,2,75,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
13518,United Kingdom,2011-09-15 10:29:00,2011-09-15 10:29:00,86,1,659.4399999999999,659.4399999999999,392,1,86,0.0,0.0,0.0,False,2,1,3,6,At Risk,1,Growth Potential
13759,United Kingdom,2011-09-29 15:40:00,2011-11-06 14:47:00,34,2,659.4100000000001,329.70500000000004,287,2,72,0.0,0.0,0.0,True,3,2,3,8,Occasional,4,Recent Starters
16357,United Kingdom,2011-05-10 10:35:00,2011-11-06 16:04:00,34,3,658.88,219.62666666666667,246,3,214,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
14150,United Kingdom,2010-12-15 10:04:00,2011-11-04 10:05:00,36,2,658.64,329.32,496,2,360,0.0,0.0,0.0,True,3,3,3,9,Occasional,4,Recent Starters
17779,United Kingdom,2011-07-19 12:19:00,2011-11-18 14:15:00,22,3,658.57,219.52333333333334,397,3,144,16.4,2.0,2.4297376179682058,True,4,4,3,11,Loyal,4,Recent Starters
16696,United Kingdom,2011-04-05 15:20:00,2011-07-27 14:23:00,136,4,657.9000000000001,164.47500000000002,146,3,249,0.0,0.0,0.0,True,2,4,3,9,At Risk,1,Growth Potential
14818,United Kingdom,2011-03-31 12:28:00,2011-09-27 11:01:00,74,3,657.8,219.26666666666665,324,3,254,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
12577,France,2010-12-15 16:21:00,2011-11-04 13:24:00,36,3,657.8,219.26666666666665,472,2,360,62.400000000000006,1.0,8.664259927797836,True,3,3,3,9,Occasional,1,Growth Potential
15648,United Kingdom,2011-03-17 18:59:00,2011-05-19 15:53:00,205,2,657.35,328.675,221,2,268,57.45,2.0,8.037213206491325,True,1,3,3,7,At Risk,1,Growth Potential
17459,United Kingdom,2011-10-10 17:00:00,2011-10-27 13:25:00,44,2,657.3,328.65,537,1,61,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
15677,United Kingdom,2011-10-21 15:36:00,2011-10-21 15:36:00,50,1,657.23,657.23,319,1,50,0.0,0.0,0.0,False,3,1,3,7,Occasional,4,Recent Starters
16157,United Kingdom,2011-09-28 11:48:00,2011-11-24 11:41:00,16,3,656.69,218.89666666666668,347,2,73,12.450000000000001,1.0,1.860597184445706,True,4,4,3,11,Loyal,3,Core Regulars
13049,United Kingdom,2011-01-25 16:33:00,2011-10-06 15:31:00,65,2,656.6800000000001,328.34000000000003,268,2,319,0.0,0.0,0.0,True,3,2,3,8,Occasional,1,Growth Potential
16708,United Kingdom,2011-10-25 12:20:00,2011-10-25 12:20:00,46,1,656.63,656.63,285,1,46,0.0,0.0,0.0,False,3,2,3,8,Occasional,4,Recent Starters
16127,United Kingdom,2011-10-31 13:58:00,2011-10-31 13:58:00,40,1,656.25,656.25,323,1,40,0.0,0.0,0.0,False,3,2,3,8,Occasional,4,Recent Starters
14894,United Kingdom,2011-09-15 13:51:00,2011-09-15 13:51:00,86,1,655.75,655.75,265,1,86,0.0,0.0,0.0,False,2,1,3,6,At Risk,1,Growth Potential
16444,United Kingdom,2011-03-20 12:14:00,2011-10-24 13:50:00,47,4,654.67,163.6675,407,4,265,15.899999999999999,1.0,2.3711171093249024,True,3,4,3,10,Loyal,1,Growth Potential
14651,United Kingdom,2011-05-12 16:29:00,2011-10-03 15:52:00,68,2,654.6,327.3,344,2,212,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
17398,United Kingdom,2011-03-29 13:04:00,2011-08-17 09:48:00,115,3,653.38,217.79333333333332,310,3,256,0.0,0.0,0.0,True,2,4,3,9,At Risk,1,Growth Potential
18151,United Kingdom,2011-02-23 08:29:00,2011-07-28 11:35:00,135,2,653.35,326.675,355,2,290,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
13496,United Kingdom,2010-12-15 10:17:00,2011-11-29 10:58:00,11,2,653.33,326.665,341,2,360,35.400000000000006,1.0,5.13989516936971,True,5,2,3,10,Potential Loyalists,4,Recent Starters
15205,United Kingdom,2011-08-04 16:07:00,2011-09-15 19:36:00,86,2,653.24,326.62,378,2,128,4.41,1.0,0.6705694518360831,True,2,3,3,8,At Risk,1,Growth Potential
14044,United Kingdom,2011-02-03 11:39:00,2011-11-13 12:05:00,27,4,652.82,163.205,308,4,310,0.0,0.0,0.0,True,4,4,3,11,Loyal,3,Core Regulars
14548,United Kingdom,2011-01-26 08:38:00,2011-07-12 12:19:00,151,2,652.8,326.4,256,2,318,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
17523,United Kingdom,2011-11-20 13:40:00,2011-11-28 13:20:00,12,4,652.74,163.185,872,1,20,0.0,0.0,0.0,True,5,4,3,12,Loyal,3,Core Regulars
14034,United Kingdom,2011-07-05 13:06:00,2011-11-17 14:02:00,23,3,651.8199999999999,217.2733333333333,423,2,158,139.8,1.0,17.6599883782623,True,4,3,3,10,Potential Loyalists,4,Recent Starters
16734,United Kingdom,2011-08-17 15:00:00,2011-10-18 13:44:00,53,3,650.51,216.83666666666667,346,2,115,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
15571,United Kingdom,2011-09-22 13:15:00,2011-11-28 10:02:00,12,4,650.4300000000001,162.60750000000002,264,2,79,0.0,0.0,0.0,True,5,4,3,12,Loyal,3,Core Regulars
16469,United Kingdom,2011-04-07 13:11:00,2011-11-16 12:25:00,24,4,650.43,162.6075,273,3,247,0.0,0.0,0.0,True,4,4,3,11,Loyal,3,Core Regulars
16969,United Kingdom,2011-06-01 12:10:00,2011-10-31 13:12:00,40,3,650.41,216.8033333333333,816,3,192,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
17373,United Kingdom,2011-01-31 11:46:00,2011-10-30 15:28:00,41,4,646.92,161.73,408,4,313,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
12589,France,2011-07-18 12:05:00,2011-11-11 10:19:00,29,2,646.68,323.34,306,2,145,0.0,0.0,0.0,True,4,2,3,9,Potential Loyalists,4,Recent Starters
15651,United Kingdom,2011-03-24 08:56:00,2011-11-03 08:41:00,37,3,646.3,215.4333333333333,479,2,261,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
17545,United Kingdom,2011-10-27 13:48:00,2011-10-27 14:04:00,44,3,645.96,215.32000000000002,341,1,44,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
14855,United Kingdom,2011-07-28 12:06:00,2011-08-12 14:02:00,120,2,645.65,322.825,267,2,135,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
12719,France,2011-10-05 14:50:00,2011-12-04 13:45:00,6,2,644.95,322.475,374,2,66,36.85000000000001,1.0,5.404810794954533,True,5,2,3,10,Potential Loyalists,4,Recent Starters
17312,United Kingdom,2011-07-03 13:12:00,2011-07-24 11:52:00,139,3,644.3,214.76666666666665,372,1,160,0.0,0.0,0.0,True,2,4,3,9,At Risk,1,Growth Potential
16431,United Kingdom,2011-02-15 14:02:00,2011-05-10 14:09:00,214,3,642.81,214.26999999999998,453,2,298,0.0,0.0,0.0,True,1,4,3,8,At Risk,1,Growth Potential
14020,United Kingdom,2011-09-12 15:32:00,2011-11-23 09:22:00,17,2,642.8,321.4,441,2,89,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
13034,United Kingdom,2010-12-05 14:52:00,2011-10-16 12:21:00,55,2,642.77,321.385,369,2,370,0.0,0.0,0.0,True,3,2,3,8,Occasional,1,Growth Potential
15384,United Kingdom,2010-12-15 11:34:00,2011-06-23 10:57:00,170,2,642.41,321.205,596,2,360,6.65,1.0,1.02455859242597,True,2,3,3,8,At Risk,1,Growth Potential
17046,United Kingdom,2011-07-05 14:24:00,2011-07-05 14:24:00,158,1,642.02,642.02,510,1,158,0.0,0.0,0.0,False,2,2,3,7,At Risk,0,Lapsed
15297,United Kingdom,2011-10-07 09:42:00,2011-11-29 16:32:00,11,3,641.94,213.98000000000002,292,2,64,6.9,1.0,1.0634362862955427,True,5,3,3,11,Potential Loyalists,3,Core Regulars
12365,Cyprus,2011-02-21 13:51:00,2011-02-21 14:04:00,292,2,641.38,320.69,174,1,292,320.69,1.0,33.333333333333336,True,1,2,3,6,At Risk,1,Growth Potential
12624,France,2011-06-15 12:34:00,2011-08-25 15:04:00,107,2,641.13,320.565,355,2,178,0.0,0.0,0.0,True,2,2,3,7,At Risk,1,Growth Potential
13417,United Kingdom,2011-05-18 16:26:00,2011-12-05 08:49:00,5,2,640.83,320.415,162,2,206,0.0,0.0,0.0,True,5,2,3,10,Potential Loyalists,4,Recent Starters
13318,United Kingdom,2011-11-02 13:26:00,2011-12-08 18:51:00,2,3,640.76,213.58666666666667,304,2,38,0.0,0.0,0.0,True,5,3,3,11,Potential Loyalists,3,Core Regulars
12631,Finland,2011-10-13 13:53:00,2011-10-13 13:53:00,58,1,640.5,640.5,236,1,58,0.0,0.0,0.0,False,3,1,3,7,Occasional,4,Recent Starters
14301,United Kingdom,2011-08-14 15:33:00,2011-08-14 15:33:00,118,1,640.14,640.14,606,1,118,8.1,1.0,1.249537208441318,False,2,1,3,6,At Risk,0,Lapsed
15919,United Kingdom,2010-12-06 11:26:00,2011-11-20 11:28:00,20,2,639.89,319.945,545,2,369,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
17515,United Kingdom,2011-01-25 14:33:00,2011-11-08 14:04:00,32,4,639.02,159.755,243,4,319,0.0,0.0,0.0,True,4,4,3,11,Loyal,3,Core Regulars
18160,United Kingdom,2011-05-23 13:41:00,2011-10-13 15:50:00,58,2,638.0600000000001,319.03000000000003,294,2,201,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
14754,United Kingdom,2011-02-17 12:21:00,2011-10-26 12:01:00,45,2,638.05,319.025,486,2,296,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
14664,United Kingdom,2011-11-06 14:56:00,2011-11-20 10:59:00,20,2,637.89,318.945,466,1,34,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
14128,United Kingdom,2011-03-29 10:49:00,2011-10-10 12:00:00,61,2,637.5,318.75,564,2,256,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
14481,United Kingdom,2011-02-25 13:53:00,2011-06-28 10:38:00,165,2,636.51,318.255,489,2,288,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
15829,United Kingdom,2011-07-22 10:23:00,2011-09-01 16:45:00,100,2,636.14,318.07,996,2,141,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
15773,United Kingdom,2011-12-04 12:48:00,2011-12-04 12:48:00,6,1,635.6800000000001,635.6800000000001,311,1,6,0.0,0.0,0.0,False,5,2,3,10,New Customers,4,Recent Starters
14000,United Kingdom,2011-05-12 16:50:00,2011-05-12 16:50:00,212,1,635.66,635.66,710,1,212,1.9500000000000002,1.0,0.30582958234657553,False,1,1,3,5,At Risk,0,Lapsed
16139,United Kingdom,2011-05-17 10:23:00,2011-11-21 08:37:00,19,3,635.41,211.8033333333333,330,3,207,0.0,0.0,0.0,True,4,4,3,11,Loyal,4,Recent Starters
17985,United Kingdom,2011-11-17 14:24:00,2011-11-17 14:24:00,23,1,634.95,634.95,183,1,23,0.0,0.0,0.0,False,4,2,3,9,Potential Loyalists,4,Recent Starters
13892,United Kingdom,2011-04-07 12:04:00,2011-11-13 11:50:00,27,4,632.97,158.2425,983,3,247,0.0,0.0,0.0,True,4,4,3,11,Loyal,3,Core Regulars
14220,United Kingdom,2010-12-16 18:18:00,2011-04-06 13:23:00,248,2,632.4,316.2,272,2,359,0.0,0.0,0.0,True,1,3,3,7,At Risk,1,Growth Potential
16306,United Kingdom,2010-12-07 15:18:00,2011-05-10 12:12:00,214,6,632.27,105.37833333333333,487,4,368,29.999999999999996,3.0,4.529874522475727,True,1,5,3,9,At Risk,1,Growth Potential
18183,United Kingdom,2011-03-10 10:08:00,2011-04-26 15:26:00,228,2,632.07,316.035,371,2,275,31.55,4.0,4.754226816551641,True,1,3,3,7,At Risk,1,Growth Potential
13822,United Kingdom,2011-10-30 15:55:00,2011-12-04 12:13:00,6,2,632.0,316.0,611,2,41,0.0,0.0,0.0,True,5,2,3,10,Potential Loyalists,4,Recent Starters
14021,United Kingdom,2011-03-28 15:10:00,2011-07-07 15:46:00,156,3,631.9,210.63333333333333,192,3,257,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
15244,United Kingdom,2011-04-05 15:12:00,2011-10-05 13:19:00,66,2,631.57,315.785,405,2,249,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
13539,United Kingdom,2011-02-03 15:23:00,2011-09-15 10:18:00,86,3,631.34,210.4466666666667,320,3,310,25.5,1.0,3.88222398148712,True,2,3,3,8,At Risk,1,Growth Potential
17990,United Kingdom,2010-12-13 12:10:00,2011-04-17 11:44:00,237,3,630.84,210.28,414,2,362,0.0,0.0,0.0,True,1,4,3,8,At Risk,1,Growth Potential
13046,United Kingdom,2011-03-18 15:43:00,2011-11-09 08:36:00,31,2,629.31,314.655,264,2,267,0.0,0.0,0.0,True,4,2,3,9,Potential Loyalists,4,Recent Starters
13525,United Kingdom,2011-04-05 15:36:00,2011-11-25 12:01:00,15,2,628.78,314.39,394,2,249,0.0,0.0,0.0,True,4,2,3,9,Potential Loyalists,4,Recent Starters
14687,United Kingdom,2011-08-25 11:59:00,2011-08-25 11:59:00,107,1,628.38,628.38,470,1,107,0.0,0.0,0.0,False,2,1,3,6,At Risk,0,Lapsed
16022,United Kingdom,2011-03-24 13:16:00,2011-03-24 13:16:00,261,1,628.28,628.28,261,1,261,0.0,0.0,0.0,False,1,2,3,6,At Risk,0,Lapsed
15028,United Kingdom,2010-12-06 12:47:00,2011-12-01 14:06:00,9,4,627.13,156.7825,459,3,369,0.0,0.0,0.0,True,5,4,3,12,Loyal,3,Core Regulars
13546,United Kingdom,2011-05-23 12:14:00,2011-11-27 14:50:00,13,3,626.99,208.99666666666667,359,3,201,0.0,0.0,0.0,True,5,3,3,11,Potential Loyalists,3,Core Regulars
15402,United Kingdom,2011-05-27 13:32:00,2011-07-14 12:17:00,149,2,626.77,313.385,694,2,197,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
14036,United Kingdom,2011-02-28 09:26:00,2011-02-28 09:26:00,285,1,626.65,626.65,268,1,285,0.0,0.0,0.0,False,1,1,3,5,At Risk,0,Lapsed
13914,United Kingdom,2011-11-03 16:28:00,2011-11-28 10:35:00,12,2,626.45,313.225,380,1,37,12.5,1.0,1.956334611471946,True,5,2,3,10,Potential Loyalists,4,Recent Starters
14382,United Kingdom,2011-11-13 16:18:00,2011-11-13 16:18:00,27,1,626.0699999999999,626.0699999999999,1237,1,27,0.0,0.0,0.0,False,4,1,3,8,Occasional,4,Recent Starters
16750,United Kingdom,2011-04-21 16:53:00,2011-10-26 12:48:00,45,5,623.93,124.78599999999999,214,5,233,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
16718,United Kingdom,2010-12-05 13:03:00,2010-12-05 13:03:00,370,1,623.75,623.75,413,1,370,0.0,0.0,0.0,False,1,2,3,6,At Risk,0,Lapsed
12649,Germany,2011-05-11 14:37:00,2011-08-24 14:41:00,108,3,623.51,207.83666666666667,586,2,213,19.799999999999997,1.0,3.077831838460462,True,2,3,3,8,At Risk,1,Growth Potential
15147,United Kingdom,2011-04-13 15:57:00,2011-04-13 15:57:00,241,1,623.5,623.5,366,1,241,14.850000000000001,1.0,2.326310018015196,False,1,1,3,5,At Risk,0,Lapsed
13368,United Kingdom,2011-01-06 12:32:00,2011-03-28 09:59:00,257,2,623.4,311.7,327,2,338,0.0,0.0,0.0,True,1,2,3,6,At Risk,1,Growth Potential
15258,United Kingdom,2011-05-06 14:16:00,2011-06-24 12:30:00,169,2,623.16,311.58,142,2,218,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
17499,United Kingdom,2011-02-23 09:14:00,2011-02-23 09:14:00,290,1,622.88,622.88,711,1,290,0.0,0.0,0.0,False,1,2,3,6,At Risk,0,Lapsed
15182,United Kingdom,2011-03-16 12:42:00,2011-07-08 13:37:00,155,2,622.85,311.425,253,2,269,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
17460,United Kingdom,2010-12-01 16:24:00,2011-09-06 15:04:00,95,6,622.4300000000001,103.73833333333334,236,5,374,169.8,2.0,21.433169660325916,True,2,5,3,10,At Risk,1,Growth Potential
15768,United Kingdom,2011-04-28 09:20:00,2011-08-16 10:48:00,116,3,621.8299999999999,207.27666666666664,244,3,226,40.0,1.0,6.0438481180967925,True,2,4,3,9,At Risk,1,Growth Potential
18217,United Kingdom,2011-09-30 10:44:00,2011-11-10 13:18:00,30,2,621.75,310.875,491,2,71,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
16915,United Kingdom,2011-03-01 09:52:00,2011-11-30 16:39:00,10,6,621.6800000000001,103.61333333333334,132,6,284,0.0,0.0,0.0,True,5,5,3,13,Loyal,3,Core Regulars
17640,United Kingdom,2011-09-14 09:13:00,2011-09-14 09:13:00,87,1,621.66,621.66,250,1,87,0.0,0.0,0.0,False,2,2,3,7,At Risk,1,Growth Potential
14152,United Kingdom,2011-04-19 15:46:00,2011-09-25 12:54:00,76,2,621.29,310.645,711,2,235,10.2,1.0,1.6152274778697997,True,2,3,3,8,At Risk,1,Growth Potential
13402,United Kingdom,2010-12-02 17:12:00,2011-08-04 15:51:00,128,2,621.23,310.615,479,2,373,0.0,0.0,0.0,True,2,2,3,7,At Risk,1,Growth Potential
16141,United Kingdom,2011-09-12 13:11:00,2011-09-12 13:11:00,89,1,620.4,620.4,238,1,89,0.0,0.0,0.0,False,2,2,3,7,At Risk,1,Growth Potential
12667,Finland,2011-10-12 17:00:00,2011-10-12 17:00:00,59,1,620.13,620.13,395,1,59,0.0,0.0,0.0,False,3,1,3,7,Occasional,4,Recent Starters
14529,United Kingdom,2011-08-21 14:10:00,2011-10-10 15:27:00,61,3,620.04,206.67999999999998,348,3,111,0.0,0.0,0.0,True,3,3,3,9,Occasional,1,Growth Potential
13493,Switzerland,2011-02-25 16:42:00,2011-03-09 15:35:00,276,2,618.63,309.315,380,2,288,0.0,0.0,0.0,True,1,2,3,6,At Risk,1,Growth Potential
16613,United Kingdom,2011-09-30 15:52:00,2011-09-30 15:52:00,71,1,618.59,618.59,293,1,71,0.0,0.0,0.0,False,3,2,3,8,Occasional,4,Recent Starters
13145,United Kingdom,2010-12-02 18:06:00,2011-10-31 12:45:00,40,4,618.52,154.63,145,4,373,3.75,1.0,0.6026322978771274,True,3,4,3,10,Loyal,1,Growth Potential
12596,Spain,2011-04-11 13:22:00,2011-10-19 13:02:00,52,2,618.27,309.135,474,2,243,0.0,0.0,0.0,True,3,2,3,8,Occasional,1,Growth Potential
16134,United Kingdom,2010-12-15 14:00:00,2011-11-18 10:05:00,22,2,618.09,309.045,371,2,360,14.399999999999999,1.0,2.2767158374045438,True,4,3,3,10,Potential Loyalists,4,Recent Starters
13301,United Kingdom,2011-02-20 13:13:00,2011-08-28 11:25:00,104,4,618.09,154.5225,345,4,293,0.0,0.0,0.0,True,2,4,3,9,At Risk,1,Growth Potential
14593,United Kingdom,2011-05-25 11:14:00,2011-11-18 12:48:00,22,3,617.99,205.99666666666667,332,2,199,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
14377,United Kingdom,2011-03-22 13:38:00,2011-06-01 13:32:00,192,2,617.05,308.525,219,2,263,0.0,0.0,0.0,True,1,3,3,7,At Risk,1,Growth Potential
16442,United Kingdom,2010-12-14 10:46:00,2011-12-08 11:43:00,2,3,616.79,205.59666666666666,446,3,361,0.0,0.0,0.0,True,5,4,3,12,Loyal,3,Core Regulars
16311,United Kingdom,2011-10-21 13:13:00,2011-11-22 08:54:00,18,2,616.26,308.13,394,2,50,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
14905,United Kingdom,2011-04-20 10:48:00,2011-07-05 12:41:00,158,2,616.15,308.075,287,2,234,16.25,1.0,2.569576217583808,True,2,3,3,8,At Risk,1,Growth Potential
16005,United Kingdom,2011-03-14 11:46:00,2011-11-27 13:47:00,13,4,615.39,153.8475,300,3,271,0.0,0.0,0.0,True,5,4,3,12,Loyal,3,Core Regulars
15275,United Kingdom,2011-11-02 11:20:00,2011-11-02 11:20:00,38,1,615.14,615.14,498,1,38,5.95,1.0,0.9579932054935677,False,3,1,3,7,Occasional,4,Recent Starters
16566,United Kingdom,2011-02-20 10:29:00,2011-11-24 16:34:00,16,5,614.66,122.93199999999999,362,5,293,0.65,1.0,0.10563780858429085,True,4,4,3,11,Loyal,3,Core Regulars
16116,United Kingdom,2011-05-12 12:01:00,2011-05-12 12:01:00,212,1,612.78,612.78,248,1,212,19.9,1.0,3.145349939938041,False,1,2,3,6,At Risk,0,Lapsed
12513,France,2011-08-19 10:51:00,2011-08-19 10:51:00,113,1,612.29,612.29,462,1,113,25.5,1.0,3.998181219523668,False,2,1,3,6,At Risk,0,Lapsed
18149,United Kingdom,2011-03-11 12:44:00,2011-10-20 12:04:00,51,3,612.0799999999999,204.02666666666664,310,3,274,0.0,0.0,0.0,True,3,4,3,10,Loyal,1,Growth Potential
15232,United Kingdom,2011-07-22 12:21:00,2011-08-18 16:27:00,114,2,612.06,306.03,686,2,141,0.0,0.0,0.0,True,2,3,3,8,At Risk,1,Growth Potential
15645,United Kingdom,2011-11-21 11:55:00,2011-11-21 11:55:00,19,1,612.01,612.01,256,1,19,0.0,0.0,0.0,False,4,1,3,8,Occasional,4,Recent Starters
16109,United Kingdom,2011-02-04 12:37:00,2011-05-05 09:17:00,219,2,611.88,305.94,612,2,309,0.0,0.0,0.0,True,1,3,3,7,At Risk,1,Growth Potential
16763,United Kingdom,2011-05-25 11:52:00,2011-05-25 11:52:00,199,1,611.85,611.85,319,1,199,16.95,1.0,2.6956106870229006,False,1,2,3,6,At Risk,0,Lapsed
13731,United Kingdom,2011-04-07 10:10:00,2011-05-04 14:33:00,220,2,610.59,305.295,278,2,247,0.0,0.0,0.0,True,1,2,3,6,At Risk,1,Growth Potential
12673,Germany,2011-01-17 11:46:00,2011-12-04 13:55:00,6,2,610.52,305.26,351,2,327,0.0,0.0,0.0,True,5,2,3,10,Potential Loyalists,4,Recent Starters
15795,United Kingdom,2011-07-13 10:43:00,2011-07-13 10:43:00,150,1,610.01,610.01,581,1,150,0.0,0.0,0.0,False,2,2,3,7,At Risk,0,Lapsed
13357,United Kingdom,2011-03-27 13:56:00,2011-03-27 13:56:00,258,1,609.95,609.95,322,1,258,0.0,0.0,0.0,False,1,1,3,5,At Risk,0,Lapsed
14636,United Kingdom,2011-03-16 09:52:00,2011-11-03 16:12:00,37,2,609.85,304.925,241,2,269,0.0,0.0,0.0,True,3,3,3,9,Occasional,4,Recent Starters
13933,United Kingdom,2011-07-14 13:35:00,2011-08-22 14:03:00,110,2,608.7900000000001,304.39500000000004,205,2,149,0.0,0.0,0.0,True,2,2,3,7,At Risk,1,Growth Potential
12933,United Kingdom,2011-03-01 11:30:00,2011-11-15 16:38:00,25,3,607.53,202.51,499,3,284,1.25,1.0,0.2053286901672197,True,4,3,3,10,Potential Loyalists,4,Recent Starters
15573,United Kingdom,2011-09-15 12:16:00,2011-11-08 11:38:00,32,2,607.45,303.725,363,2,86,0.0,0.0,0.0,True,4,3,3,10,Potential Loyalists,4,Recent Starters
17119,United Kingdom,2011-10-11 11:03:00,2011-12-06 14:40:00,4,2,606.91,303.455,334,2,60,13.3,1.0,2.144434949452605,True,5,3,3,11,Potential Loyalists,4,Recent Starters
14710,United Kingdom,2011-10-11 13:49:00,2011-11-25 14:53:00,15,4,606.13,151.5325,378,2,60,0.0,0.0,0.0,True,4,4,3,11,Loyal,3,Core Regulars
17849,United Kingdom,2011-01-10 11:59:00,2011-05-05 13:46:00,219,4,605.8000000000001,151.45000000000002,114,4,334,0.0,0.0,0.0,True,1,4,3,8,At Risk,1,Growth Potential
14133,United Kingdom,2011-01-28 11:27:00,2011-08-02 11:34:00,130,3,605.64,201.88,348,2,316,15.3,2.0,2.464006184172384,True,2,3,3,8,At Risk,1,Growth Potential
13888,United Kingdom,2011-05-05 14:41:00,2011-08-12 10:13:00,120,2,605.63,302.815,258,2,219,0.0,0.0,0.0,True,2,2,3,7,At Risk,1,Growth Potential
17507,United Kingdom,2011-02-03 18:08:00,2011-03-23 11:48:00,262,2,605.58,302.79,359,2,310,0.0,0.0,0.0,True,1,3,3,7,At Risk,1,Growth Potential
13233,United Kingdom,2011-01-07 14:49:00,2011-09-26 13:25:00,75,2,605.12,302.56,1004,2,337,0.0,0.0,0.0,True,2,2,3,7,At Risk,1,Growth Potential
14323,United Kingdom,2011-04-15 11:44:00,2011-08-17 11:37:00,115,2,605.0600000000001,302.53000000000003,350,2,239,30.800000000000004,2.0,4.843833548265342,True,2,3,3,8,At Risk,1,Growth Potential
